fecha_conteo,ubicacion_conteo,longitud_conteo,latitud_conteo,comuna_conteo,especificacion_via_conteos,sentido_circulacion_conteo,conteo_vehiculos
2024-07-03,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,Carriles Exclusivos,oeste,6232.0
2024-07-10,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,Carriles Exclusivos,oeste,5456.0
2024-07-17,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,Carriles Exclusivos,oeste,5215.0
2024-07-24,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,Carriles Exclusivos,oeste,5698.0
2024-07-31,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,Carriles Exclusivos,oeste,5749.0
2024-01-03,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6674.0
2024-01-10,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6342.0
2024-01-17,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6488.0
2024-01-24,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,5778.0
2024-01-31,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6630.0
2024-02-07,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6435.0
2024-02-14,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6732.0
2024-02-21,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6694.0
2024-02-28,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6815.0
2024-03-06,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,7111.0
2024-03-13,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6828.0
2024-03-20,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6222.0
2024-03-27,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6939.0
2024-04-03,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6948.0
2024-04-10,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,7128.0
2024-04-17,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6939.0
2024-04-24,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6863.0
2024-05-01,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,4222.0
2024-05-08,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,8004.0
2024-05-15,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6959.0
2024-05-22,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,7772.0
2024-05-29,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6689.0
2024-06-05,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,7531.0
2024-06-12,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,7961.0
2024-06-19,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,7263.0
2024-06-26,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6888.0
2024-07-03,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6899.0
2024-07-10,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6696.0
2024-07-17,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6709.0
2024-07-24,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6731.0
2024-07-31,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,Carriles Exclusivos,norte,6783.0
2024-01-03,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,7529.0
2024-01-10,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,6992.0
2024-01-17,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,7609.0
2024-01-24,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,8088.0
2024-01-31,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,10525.0
2024-02-07,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11358.0
2024-02-14,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11410.0
2024-02-21,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11427.0
2024-02-28,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11733.0
2024-03-06,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,12412.0
2024-03-13,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11377.0
2024-03-20,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,1475.0
2024-03-27,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,12158.0
2024-04-03,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11325.0
2024-04-10,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11775.0
2024-04-24,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,4647.0
2024-05-01,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,5435.0
2024-05-08,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,12424.0
2024-05-15,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11786.0
2024-05-22,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,12256.0
2024-05-29,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,10971.0
2024-06-05,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,12252.0
2024-06-12,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11710.0
2024-06-19,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,12374.0
2024-06-26,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11913.0
2024-07-03,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,12892.0
2024-07-10,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,7928.0
2024-07-17,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,7756.0
2024-07-24,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,Carriles Exclusivos,oeste,11015.0
2024-01-03,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1519.0
2024-01-10,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1679.0
2024-01-17,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1623.0
2024-01-24,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1115.0
2024-01-31,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1634.0
2024-02-07,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1693.0
2024-02-14,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1571.0
2024-02-21,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1832.0
2024-02-28,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1700.0
2024-03-06,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1842.0
2024-03-13,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1866.0
2024-03-20,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1732.0
2024-03-27,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,2022.0
2024-04-03,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1855.0
2024-04-10,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1866.0
2024-04-17,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1709.0
2024-04-24,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1686.0
2024-05-08,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1805.0
2024-05-15,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1575.0
2024-05-22,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1643.0
2024-05-29,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1624.0
2024-06-05,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1566.0
2024-06-12,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1595.0
2024-06-19,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1793.0
2024-06-26,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1491.0
2024-07-03,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1613.0
2024-07-10,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1680.0
2024-07-17,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1455.0
2024-07-24,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1319.0
2024-07-31,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.40283,-34.625953,Comuna 3,Autopista,este,1559.0
2024-01-03,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5722.0
2024-01-10,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5202.0
2024-01-17,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5939.0
2024-01-24,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,3205.0
2024-01-31,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5596.0
2024-02-07,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6817.0
2024-02-14,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6737.0
2024-02-21,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5573.0
2024-02-28,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6148.0
2024-03-06,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5735.0
2024-03-13,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5817.0
2024-03-20,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5193.0
2024-03-27,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5918.0
2024-04-03,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5044.0
2024-04-10,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6143.0
2024-04-17,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6295.0
2024-04-24,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5891.0
2024-05-01,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,3251.0
2024-05-08,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,7296.0
2024-05-15,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,5552.0
2024-05-22,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6340.0
2024-05-29,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6093.0
2024-06-05,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6462.0
2024-06-12,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,3628.0
2024-06-19,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6896.0
2024-06-26,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,7824.0
2024-07-03,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,7722.0
2024-07-10,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6983.0
2024-07-17,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,7996.0
2024-07-24,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6651.0
2024-07-31,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,Carriles Exclusivos,norte,6666.0
2024-01-03,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6015.0
2024-01-10,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6475.0
2024-01-17,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6662.0
2024-01-24,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6094.0
2024-01-31,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6729.0
2024-02-07,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7054.0
2024-02-14,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6852.0
2024-02-21,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6962.0
2024-02-28,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7000.0
2024-03-06,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7280.0
2024-03-13,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6583.0
2024-03-20,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,2033.0
2024-03-27,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6921.0
2024-04-03,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6523.0
2024-04-10,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6848.0
2024-04-17,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6630.0
2024-04-24,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7106.0
2024-05-01,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7269.0
2024-05-08,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7488.0
2024-05-15,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6969.0
2024-05-22,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7091.0
2024-05-29,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6645.0
2024-06-05,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7181.0
2024-06-12,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7280.0
2024-06-19,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7258.0
2024-06-26,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7053.0
2024-07-03,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7144.0
2024-07-10,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7057.0
2024-07-17,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7191.0
2024-07-24,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,7121.0
2024-07-31,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,Carriles Exclusivos,oeste,6927.0
2024-01-03,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4465.0
2024-01-10,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,3969.0
2024-01-17,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4118.0
2024-01-24,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,3354.0
2024-01-31,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,3926.0
2024-02-07,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4604.0
2024-02-14,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4746.0
2024-02-21,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4937.0
2024-02-28,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4886.0
2024-03-06,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,5084.0
2024-03-13,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4428.0
2024-03-20,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,2193.0
2024-03-27,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,5212.0
2024-04-03,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4767.0
2024-04-10,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,5268.0
2024-04-17,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,5257.0
2024-04-24,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,5167.0
2024-05-01,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,2243.0
2024-05-08,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4758.0
2024-05-15,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4810.0
2024-05-22,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,5112.0
2024-05-29,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4302.0
2024-06-05,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4543.0
2024-06-12,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4702.0
2024-06-19,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4541.0
2024-06-26,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4530.0
2024-07-03,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4385.0
2024-07-10,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4250.0
2024-07-17,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4262.0
2024-07-24,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4135.0
2024-07-31,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,Carriles Exclusivos,oeste,4937.0
2024-01-03,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5127.0
2024-01-10,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4943.0
2024-01-17,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4946.0
2024-01-24,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,3960.0
2024-01-31,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4746.0
2024-02-07,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5324.0
2024-02-14,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4646.0
2024-02-21,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5030.0
2024-02-28,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5009.0
2024-03-06,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5449.0
2024-03-13,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,3593.0
2024-03-20,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4548.0
2024-03-27,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5065.0
2024-04-03,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4752.0
2024-04-10,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5072.0
2024-04-17,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5418.0
2024-04-24,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5160.0
2024-05-01,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,3562.0
2024-05-08,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,1180.0
2024-05-15,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5130.0
2024-05-22,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5212.0
2024-05-29,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4780.0
2024-06-05,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5115.0
2024-06-12,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4907.0
2024-06-19,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5031.0
2024-06-26,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5038.0
2024-07-03,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5326.0
2024-07-10,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5049.0
2024-07-17,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4865.0
2024-07-24,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,4360.0
2024-07-31,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,Carriles Exclusivos,este,5096.0
2024-01-03,LAS HERAS GENERAL AV. 2252,-58.396535,-34.588012,Comuna 2,Carriles Exclusivos,este,3298.0
2024-01-10,LAS HERAS GENERAL AV. 2252,-58.396535,-34.588012,Comuna 2,Carriles Exclusivos,este,2935.0
2024-01-17,LAS HERAS GENERAL AV. 2252,-58.396535,-34.588012,Comuna 2,Carriles Exclusivos,este,3119.0
