id_siniestro;numero_total_de_victimas;numero_victimas_leve_siniestro;numero_victimas_grave_siniestro;numero_victimas_mortal_siniestro;fecha_siniestro;anio_siniestro;mes_siniestro;dia_siniestro;hora_siniestro;rango_horario;direccion_normalizada_siniestro;comuna_siniestro;tipo_de_via_siniestro;geocodificacion_plana;longitud_siniestro;latitud_siniestro;participantes_siniestro;modo_desplazamiento_victima;contraparte_siniestro;gravedad_siniestro
LC-2023-0677537;1;1;0;0;2023-11-25;2023;11;25;06:30:00;6;BRUIX AV. 4601;Comuna 9;AVENIDA;POINT(97587.07686 98115.77482);-58.48966;-34.64632;BICICLETA-TAXI;BICICLETA;TAXI;LEVE
LC-2023-0678050;2;2;0;0;2023-11-25;2023;11;25;14:15:00;14;AMENABAR 3480;Comuna 13;CALLE;POINT(99459.15718 108639.6557);-58.46919;-34.55138;MONOPATIN-SD;MONOPATIN;SD;LEVE
LC-2023-0677380;1;0;1;0;2023-11-25;2023;11;25;03:00:00;3;PILAR 950;Comuna 9;CALLE;POINT(95202.86669 97789.3679);-58.51562;-34.64918;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2023-0677393;1;1;0;0;2023-11-25;2023;11;25;01:42:00;1;CAMPOS, LUIS M. AV. y SANTA FE AV.;Comuna 14;AVENIDA;POINT(103234.9858 105740.9213);-58.42804;-34.57751;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0677626;2;2;0;0;2023-11-25;2023;11;25;08:00:00;8;IRIGOYEN y GONZALEZ, ELPIDIO;Comuna 10;CALLE;POINT(95440.73435 99802.8566);-58.51301;-34.63103;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0677738;1;1;0;0;2023-11-25;2023;11;25;10:12:00;10;PERON, EVA AV. y DAVILA;Comuna 7;AVENIDA;POINT(101266.9297 99224.56072);-58.44948;-34.63625;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0677943;1;1;0;0;2023-11-25;2023;11;25;12:50:00;12;BELGRANO AV. y 24 DE NOVIEMBRE;Comuna 3;AVENIDA;POINT(104782.603641284 101543.895904929);-58.411152;-34.615342;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0678102;1;1;0;0;2023-11-25;2023;11;25;16:15:00;16;;;;;;;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0678342;1;1;0;0;2023-11-25;2023;11;25;19:00:00;19;MAGARIÑOS CERVANTES, A. y HUGO, VICTOR;Comuna 10;CALLE;POINT(95983.57949 99662.89428);-58.5071;-34.6323;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0677791;2;2;0;0;2023-11-25;2023;11;25;10:20:00;10;RIVADAVIA AV. 9307;Comuna 10;AUTOPISTA;POINT(96994.13854 99158.0129);-58.49532;-34.63684;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO;LEVE
LC-2023-0678528;1;1;0;0;2023-11-25;2023;11;25;23:00:00;23;GALLARDO, ANGEL AV. y OLAYA;Comuna 15;AVENIDA;POINT(101863.6662 102513.3877);-58.44298;-34.60661;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO;LEVE
HC-2023-0677374;1;0;0;1;2023-11-25;2023;11;25;17:30:00;17;LIMA 1102;Comuna 1;CALLE;POINT(107511.137868 100602.58865);-58.381393;-34.623810;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO;MORTAL
LC-2023-0677366;1;1;0;0;2023-11-25;2023;11;25;04:00:00;4;ENTRE RIOS AV. e INDEPENDENCIA AV.;Comuna 3;AVENIDA;POINT(106566.405299211 101230.398054136);-58.3917;-34.618158;MOTO-SD;MOTO;SD;LEVE
LC-2023-0678367;1;1;0;0;2023-11-25;2023;11;25;20:40:00;20;BEIRO, FRANCISCO AV. y ESPRONCEDA;Comuna 10;AVENIDA;POINT(93994.94214 101377.273);-58.52877;-34.61683;MOTO-SD;MOTO;SD;LEVE
LC-2023-0677663;1;0;1;0;2023-11-25;2023;11;25;09:12:00;9;;;;;;;PEATON-AUTO;PEATON;AUTO;GRAVE
LC-2023-0681035;1;1;0;0;2023-11-25;2023;11;25;03:30:00;3;MAIPU y SARMIENTO;Comuna 1;CALLE;POINT(107954.0567 102727.0987);-58.37658;-34.60465;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2023-0677991;1;1;0;0;2023-11-25;2023;11;25;12:40:00;12;;Comuna 1;AVENIDA;POINT(108372.473202585 103671.935955278);-58.372031;-34.596136;SD-SD;SD;SD;LEVE
LC-2023-0678380;1;1;0;0;2023-11-25;2023;11;25;16:40:00;16;;;;;;;SD-SD;SD;SD;LEVE
LC-2023-0678274;1;1;0;0;2023-11-25;2023;11;25;17:50:00;17;BONIFACIO, JOSE y MARTINEZ CASTRO;Comuna 9;CALLE;POINT(98551.4596662306 98984.050045884);-58.479099;-34.638427;SD-SD;SD;SD;LEVE
LC-2023-0678209;1;1;0;0;2023-11-25;2023;11;25;15:30:00;15;;;;;;;TRANSPORTE PUBLICO-OTRO;TRANSPORTE PUBLICO;OTRO;LEVE
LC-2023-0678697;1;1;0;0;2023-11-26;2023;11;26;01:30:00;1;IRALA y VILLAFAÑE, WENCESLAO;Comuna 4;CALLE;POINT(108809.4463 99440.4054);-58.36722;-34.63427;AUTO-OBJETO FIJO;AUTO;OBJETO FIJO;LEVE
LC-2023-0679433;1;1;0;0;2023-11-26;2023;11;26;17:00:00;17;MURILLO y GURRUCHAGA;Comuna 15;CALLE;POINT(101701.606 103274.2053);-58.44475;-34.59975;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2023-0679806;1;1;0;0;2023-11-26;2023;11;26;23:40:00;23;ACOYTE y NEUQUEN;Comuna 6;CALLE;POINT(102358.9796 101478.1564);-58.43758;-34.61594;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2023-0679601;1;1;0;0;2023-11-26;2023;11;26;17:30:00;17;DEL LIBERTADOR AV. y UGARTE, MANUEL;Comuna 13;AVENIDA;POINT(101008.658 108647.3679);-58.45231;-34.55131;BICICLETA-PEATON;BICICLETA;PEATON;LEVE
LC-2023-0679613;1;1;0;0;2023-11-26;2023;11;26;18:30:00;18;CASTAÑARES AV. 6800;Comuna 8;AVENIDA;POINT(97486.47673 94142.26115);-58.49072;-34.68206;BICICLETA-UTILITARIO;BICICLETA;UTILITARIO;LEVE
LC-2023-0678842;1;0;1;0;2023-11-26;2023;11;26;;;;;;POINT(94348.2101612 101697.859792);-58.524923;-34.613949;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2023-0680491;1;1;0;0;2023-11-26;2023;11;26;19:50:00;19;NAZCA y HABANA;Comuna 12;CALLE;POINT(96679.02954 104437.2817);-58.49949;-34.58926;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0691707;1;1;0;0;2023-11-26;2023;11;26;21:40:00;21;AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.;Comuna 8;AUTOPISTA;POINT(98092.20347 93781.28533);-58.48411;-34.68532;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0679768;1;1;0;0;2023-11-26;2023;11;26;21:40:00;21;BLANCO ENCALADA y AMENABAR;Comuna 13;CALLE;POINT(100213.3068 107646.8625);-58.46097;-34.56033;MOTO-MOTO;MOTO;MOTO;LEVE
LC-2023-0679627;1;1;0;0;2023-11-26;2023;11;26;21:09:00;21;TACUARI y ESTADOS UNIDOS;Comuna 1;CALLE;POINT(107755.730401442 101189.10139226);-58.378732;-34.618522;MOTO-SD;MOTO;SD;LEVE
LC-2023-0678921;1;0;1;0;2023-11-26;2023;11;26;06:10:00;6;GORDILLO, TIMOTEO 2631;Comuna 9;CALLE;POINT(96670.18041 96108.71347);-58.49962;-34.66434;PEATON-AUTO;PEATON;AUTO;GRAVE
LC-2023-0678765;1;1;0;0;2023-11-26;2023;11;26;04:13:00;4;GUEMES, MACACHA y MOREAU DE JUSTO, ALICIA AV.;Comuna 1;AVENIDA;POINT(108836.0819 102667.1119);-58.366967;-34.60519;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2023-0679301;1;1;0;0;2023-11-26;2023;11;26;11:30:00;11;LOPEZ, CARLOS ANTONIO y SAN MARTIN AV.;Comuna 11;AVENIDA;POINT(95492.58866 104215.6469);-58.51243;-34.59125;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2023-0679752;1;1;0;0;2023-11-26;2023;11;26;21:45:00;21;OLAYA 1653;Comuna 15;CALLE;POINT(101478.7358 103013.3028);-58.44718;-34.6021;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2023-0678783;1;1;0;0;2023-11-26;2023;11;26;02:55:00;2;AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MOZART;Comuna 9;AUTOPISTA;POINT(99375.7742614796 96732.8719835802);-58.47011;-34.658721;SD-SD;SD;SD;LEVE
LC-2023-0678947;1;1;0;0;2023-11-26;2023;11;26;07:50:00;7;ALBERDI, JUAN BAUTISTA AV. y PERGAMINO;Comuna 10;AVENIDA;POINT(99078.286664485 99379.5050924138);-58.473352;-34.634863;SD-SD;SD;SD;LEVE
LC-2023-0679146;1;1;0;0;2023-11-26;2023;11;26;11:20:00;11;DEL LIBERTADOR AV. 836;Comuna 2;AVENIDA;POINT(107237.623036 104625.360441);-58.38441;-34.58755;SD-SD;SD;SD;LEVE
LC-2023-0679963;1;1;0;0;2023-11-27;2023;11;27;05:25:00;5;SALGUERO, JERONIMO y CORDOBA AV.;Comuna 14;AVENIDA;POINT(104068.9425 103491.4566);-58.418943;-34.597789;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2023-0680003;1;1;0;0;2023-11-27;2023;11;27;06:10:00;6;SUCRE, ANTONIO JOSE DE, MCAL. y RAMSAY;Comuna 13;CALLE;POINT(102295.1212 108354.39);-58.43829;-34.55395;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2023-0681107;1;1;0;0;2023-11-27;2023;11;27;14:56:00;14;TILCARA 3198;Comuna 4;CALLE;POINT(104073.3185 97327.0823);-58.418866;-34.653357;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2023-0690654;2;2;0;0;2023-11-27;2023;11;27;17:30:00;17;DE LOS INCAS AV. 4647;Comuna 15;AVENIDA;POINT(98832.54503 105190.8416);-58.47603;-34.58256;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2023-0021332;1;1;0;0;2023-11-27;2023;11;27;16:00:00;16;PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.;Comuna 12;AV. GRAL. PAZ;POINT(96585.38799 108851.5036);-58.5005;-34.54947;AUTO-MULTIPLE;AUTO;MULTIPLE;LEVE
LC-2023-0680344;1;1;0;0;2023-11-27;2023;11;27;08:30:00;8;AUTOPISTA 25 DE MAYO Y LAUTARO;Comuna 7;AUTOPISTA;POINT(100926.8498 99180.54156);-58.453191;-34.636657;AUTO-SD;AUTO;SD;LEVE
LC-2023-0681679;1;1;0;0;2023-11-27;2023;11;27;17:30:00;17;NAVARRO y GUALEGUAYCHU;Comuna 11;CALLE;POINT(95610.3423 102772.579);-58.51115;-34.60426;AUTO-TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO;LEVE
LC-2023-0680655;1;1;0;0;2023-11-27;2023;11;27;11:30:00;11;DONADO y LA PAMPA;Comuna 15;CALLE;POINT(99133.52645 105956.8477);-58.47274;-34.57557;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2023-0696477;1;1;0;0;2023-11-27;2023;11;27;09:00:00;9;MOREAU DE JUSTO, ALICIA AV. 1799;Comuna 1;AVENIDA;POINT(108960.0502 101079.3818);-58.36538;-34.61958;MONOPATIN-AUTO;MONOPATIN;AUTO;LEVE
LC-2023-0680532;1;1;0;0;2023-11-27;2023;11;27;09:50:00;9;9 DE JULIO AV. y BELGRANO AV.;Comuna 1;AVENIDA;POINT(107527.838 101791.7582);-58.38122;-34.61309;MONOPATIN-SD;MONOPATIN;SD;LEVE
LC-2023-0681791;1;0;1;0;2023-11-27;2023;11;27;18:34:00;18;;;;POINT(102297.979985666 104482.923479182);-58.438251;-34.588857;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2023-0684240;1;1;0;0;2023-11-27;2023;11;27;09:15:00;9;FALCON, RAMON L.,CNEL. y HOMERO;Comuna 10;CALLE;POINT(97108.02032 99016.98602);-58.49484;-34.63812;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0681111;2;2;0;0;2023-11-27;2023;11;27;12:47:00;12;SAN PEDRITO AV. 60;Comuna 7;AVENIDA;POINT(99461.79309 99752.56776);-58.46916;-34.63149;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0681066;1;1;0;0;2023-11-27;2023;11;27;13:15:00;13;NUÑEZ 3500;Comuna 12;CALLE;POINT(98754.91352 108191.3765);-58.47686;-34.55542;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0681181;1;1;0;0;2023-11-27;2023;11;27;14:20:00;14;DONADO y GOYENECHE, ROBERTO PARQUE AV.;Comuna 12;AVENIDA;POINT(97728.43206 108135.6178);-58.48804;-34.55593;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0694492;1;1;0;0;2023-11-27;2023;11;27;16:00:00;16;PAZ, GRAL. AV. 4700;Comuna 12;AV. GRAL. PAZ;POINT(95947.00131 106968.0618);-58.50746;-34.56644;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0681676;1;1;0;0;2023-11-27;2023;11;27;16:20:00;16;PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.;Comuna 12;AV. GRAL. PAZ;POINT(96585.38799 108851.5036);-58.5005;-34.54947;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0681841;1;1;0;0;2023-11-27;2023;11;27;17:20:00;17;FRAGUEIRO y LASCANO;Comuna 10;CALLE;POINT(94073.31521 99837.79299);-58.52793;-34.63071;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0681779;2;2;0;0;2023-11-27;2023;11;27;18:00:00;18;PERON, EVA AV. y CORVALAN;Comuna 9;AVENIDA;POINT(98255.41619 96575.61891);-58.48233;-34.66013;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0681926;1;1;0;0;2023-11-27;2023;11;27;18:15:00;18;IRIARTE, GRAL. AV. y LAFAYETTE;Comuna 4;AVENIDA;POINT(106660.429 97558.89866);-58.39064;-34.65125;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0682124;1;1;0;0;2023-11-27;2023;11;27;21:30:00;21;ZAPIOLA 704;Comuna 13;CALLE;POINT(101339.4323 105916.3006);-58.4487;-34.57593;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0682126;1;1;0;0;2023-11-27;2023;11;27;21:30:00;21;;;;;;;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0680349;1;1;0;0;2023-11-27;2023;11;27;08:27:00;8;JUSTO, JUAN B. AV. y BOYACA;Comuna 11;AVENIDA;POINT(99582.81234 101993.1125);-58.46784;-34.6113;MOTO-MOTO;MOTO;MOTO;LEVE
LC-2023-0680937;1;1;0;0;2023-11-27;2023;11;27;10:55:00;10;PILAR 1074;Comuna 9;CALLE;POINT(95320.3645016 97656.7668338);-58.514346;-34.650382;MOTO-SD;MOTO;SD;LEVE
LC-2023-0679960;1;1;0;0;2023-11-27;2023;11;27;05:00:00;5;SCALABRINI ORTIZ, RAUL y SANTA FE AV.;Comuna 14;AVENIDA;POINT(104343.821 104893.1997);-58.41595;-34.58515;MOTO-TAXI;MOTO;TAXI;LEVE
LC-2023-0681434;1;1;0;0;2023-11-27;2023;11;27;15:15:00;15;DIAZ VELEZ AV. y PRINGLES;Comuna 5;AVENIDA;POINT(103261.4837 102281.12);-58.42774;-34.6087;MOTO-TAXI;MOTO;TAXI;LEVE
LC-2023-0681214;1;1;0;0;2023-11-27;2023;11;27;06:45:00;6;PERGAMINO y COOKE, JOHN W.;Comuna 8;CALLE;POINT(102682.595116951 95527.4582900052);-58.434031;-34.669584;MOTO-UTILITARIO;MOTO;UTILITARIO;LEVE
LC-2023-0681449;1;1;0;0;2023-11-27;2023;11;27;15:30:00;15;PAZ, GRAL. AV. y BEIRO, FRANCISCO AV.;Comuna 10;AV. GRAL. PAZ;POINT(93851.63654 101233.252);-58.53033;-34.61813;MOTO-UTILITARIO;MOTO;UTILITARIO;LEVE
LC-2023-0681504;1;1;0;0;2023-11-27;2023;11;27;15:20:00;15;MERCEDES y ARANGUREN, JUAN F., DR.;Comuna 10;CALLE;POINT(97964.42324 100072.6701);-58.48549;-34.62861;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2023-0682080;1;1;0;0;2023-11-27;2023;11;27;20:50:00;20;CAMPICHUELO 501;Comuna 6;CALLE;POINT(102564.0548 101981.4956);-58.43534;-34.6114;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2023-0679881;1;1;0;0;2023-11-27;2023;11;27;00:00:00;0;PERON, EVA AV. 1562;Comuna 7;AVENIDA;POINT(101745.391293 99625.4478801);-58.444265;-34.632645;SD-SD;SD;SD;LEVE
LC-2023-0680046;1;1;0;0;2023-11-27;2023;11;27;06:33:00;6;PAZ, GRAL. AV. y RIVADAVIA AV.;Comuna 9;AV. GRAL. PAZ;POINT(93994.9570426008 98880.5643624782);-58.528795;-34.639343;SD-SD;SD;SD;LEVE
LC-2023-0680857;1;1;0;0;2023-11-27;2023;11;27;11:01:00;11;DIAZ VELEZ AV. 5044;Comuna 6;AVENIDA;POINT(102322.0556 102251.4552);-58.43798;-34.60897;SD-SD;SD;SD;LEVE
LC-2023-0680735;1;1;0;0;2023-11-27;2023;11;27;12:40:00;12;ACUÑA DE FIGUEROA, FRANCISCO y LAVALLE;Comuna 5;CALLE;POINT(103800.8994 103444.9951);-58.421865;-34.598209;SD-SD;SD;SD;LEVE
LC-2023-0680949;1;1;0;0;2023-11-27;2023;11;27;12:50:00;12;DIRECTORIO AV. y AZUL;Comuna 10;AVENIDA;POINT(99065.4997557837 99108.3549552339);-58.473492;-34.637307;SD-SD;SD;SD;LEVE
LC-2023-0681555;1;1;0;0;2023-11-27;2023;11;27;14:40:00;14;9 DE JULIO AV. y SANTA FE AV.;Comuna 1;AVENIDA;POINT(107460.2181 103754.0549);-58.38198;-34.5954;SD-SD;SD;SD;LEVE
LC-2023-0681985;1;1;0;0;2023-11-27;2023;11;27;18:20:00;18;SAN JUAN AV. e IRIGOYEN, BERNARDO DE;Comuna 1;AVENIDA;POINT(107638.308039257 100788.281715882);-58.380008;-34.622136;SD-SD;SD;SD;LEVE
LC-2023-0682032;1;1;0;0;2023-11-27;2023;11;27;21:20:00;21;MEXICO y SAN JOSE;Comuna 1;CALLE;POINT(107097.990517415 101524.910124256);-58.385906;-34.6155;SD-SD;SD;SD;LEVE
LC-2023-0682149;1;1;0;0;2023-11-27;2023;11;27;23:20:00;23;SUCRE, ANTONIO JOSE DE, MCAL. y CABILDO AV.;Comuna 13;AVENIDA;POINT(100755.63011569 107248.648187129);-58.455065;-34.563927;SD-SD;SD;SD;LEVE
LC-2023-0684342;3;3;0;0;2023-11-28;2023;11;28;16:50:00;16;UGARTE, MANUEL y CIUDAD DE LA PAZ;Comuna 13;CALLE;POINT(100048.5223 108054.235);-58.46277;-34.55666;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2023-0684353;1;1;0;0;2023-11-28;2023;11;28;18:59:00;18;SCALABRINI ORTIZ, RAUL AV. y CASTILLO;Comuna 15;AVENIDA;POINT(102745.7786 103643.9453);-58.43336;-34.59641;AUTO-MULTIPLE;AUTO;MULTIPLE;LEVE
LC-2023-0683643;1;1;0;0;2023-11-28;2023;11;28;15:54:00;15;BEIRO, FRANCISCO AV. y MOLIERE;Comuna 10;AVENIDA;POINT(94124.5297 101499.0601);-58.52736;-34.61573;AUTO-UTILITARIO;AUTO;UTILITARIO;LEVE
LC-2023-0693448;1;1;0;0;2023-11-28;2023;11;28;16:15:00;16;CERETTI 2686;Comuna 12;CALLE;POINT(97101.9377274 105910.551036);-58.494884;-34.575986;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2023-0683908;1;1;0;0;2023-11-28;2023;11;28;16:20:00;16;;;;;;;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2023-0684045;1;1;0;0;2023-11-28;2023;11;28;16:45:00;16;;;;;;;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2023-0684425;1;1;0;0;2023-11-28;2023;11;28;20:15:00;20;O'HIGGINS y ROOSEVELT FRANKLIN D.;Comuna 13;CALLE;POINT(100580.3427 108217.7032);-58.45697;-34.55519;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2023-0684501;1;1;0;0;2023-11-28;2023;11;28;22:13:00;22;DEL LIBERTADOR AV. 100;Comuna 1;AVENIDA;POINT(108067.1256 104023.6804);-58.375363;-34.592968;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2023-0684205;1;1;0;0;2023-11-28;2023;11;28;19:46:00;19;CORRIENTES AV. y PUEYRREDON AV.;Comuna 3;AVENIDA;POINT(105304.2308 102739.3561);-58.405472;-34.604563;BICICLETA-UTILITARIO;BICICLETA;UTILITARIO;LEVE
LC-2023-0684200;1;1;0;0;2023-11-28;2023;11;28;09:45:00;9;VELEZ SARSFIELD AV. y TOLL;Comuna 4;AVENIDA;POINT(106768.8288 98205.85113);-58.38947;-34.64541;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0683379;1;1;0;0;2023-11-28;2023;11;28;13:30:00;13;;;;;;;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0683768;1;1;0;0;2023-11-28;2023;11;28;14:50:00;14;TEJEDOR y BEAUCHEF;Comuna 7;CALLE;POINT(102889.8026 99898.98467);-58.43178;-34.63017;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0683809;1;1;0;0;2023-11-28;2023;11;28;17:26:00;17;DESCALZI, NICOLAS y LARRAZABAL AV.;Comuna 8;AVENIDA;POINT(100067.622 94063.82648);-58.462562;-34.682781;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0684215;1;1;0;0;2023-11-28;2023;11;28;19:10:00;19;;;;;;;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0684286;1;1;0;0;2023-11-28;2023;11;28;20:00:00;20;CHIVILCOY y GONZALEZ, ELPIDIO;Comuna 10;CALLE;POINT(97037.9393 101308.6677);-58.49559;-34.61746;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0684700;2;2;0;0;2023-11-28;2023;11;28;21:30:00;21;GANA y JUSTO, JUAN B. AV.;Comuna 10;AVENIDA;POINT(94166.71234 99397.74108);-58.52691;-34.63468;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0684591;1;1;0;0;2023-11-28;2023;11;28;22:10:00;22;CUENCA y ARREGUI;Comuna 11;CALLE;POINT(97561.53587 102377.0761);-58.48988;-34.60783;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2023-0684488;1;0;1;0;2023-11-28;2023;11;28;19:54:00;19;;;;POINT(98629.0590381611 107992.212378799);-58.478237;-34.557224;MOTO-OTRO;MOTO;OTRO;GRAVE
LC-2023-0683233;1;0;1;0;2023-11-28;2023;11;28;12:17:00;12;;;;POINT(98575.3002488994 103283.444306745);-58.478831;-34.599671;MOTO-SD;MOTO;SD;GRAVE
LC-2023-0682546;1;1;0;0;2023-11-28;2023;11;28;07:26:00;7;PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.;Comuna 9;AV. GRAL. PAZ;POINT(95034.38916 96369.61225);-58.51747;-34.66198;MOTO-SD;MOTO;SD;LEVE
LC-2023-0683853;1;1;0;0;2023-11-28;2023;11;28;16:20:00;16;PAZ, GRAL. AV. y MADRID;Comuna 10;AV. GRAL. PAZ;POINT(93940.83868 99459.92582);-58.52937;-34.63411;MOTO-SD;MOTO;SD;LEVE
LC-2023-0684098;1;1;0;0;2023-11-28;2023;11;28;16:45:00;16;BALBIN, RICARDO, DR. AV. 3771;Comuna 12;AVENIDA;POINT(98166.1628957 108241.562539);-58.48328;-34.554975;MOTO-SD;MOTO;SD;LEVE
LC-2023-0684220;1;1;0;0;2023-11-28;2023;11;28;19:10:00;19;ALBERDI, JUAN BAUTISTA AV. y AUTOPISTA PERITO MORENO;Comuna 10;AUTOPISTA;POINT(97532.91175 98538.8907);-58.4902;-34.64243;MOTO-SD;MOTO;SD;LEVE
LC-2023-0683047;1;1;0;0;2023-11-28;2023;11;28;11:20:00;11;TERRADA y GALICIA;Comuna 11;CALLE;POINT(98966.63947 101273.4065);-58.47456;-34.61779;MOTO-TAXI;MOTO;TAXI;LEVE
LC-2023-0682633;1;1;0;0;2023-11-28;2023;11;28;08:15:00;8;CABEZON, JOSE LEON y CASTELLANOS, JOAQUIN;Comuna 12;CALLE;POINT(96094.52681 105094.5289);-58.50586;-34.58333;OTRO-UTILITARIO;OTRO;UTILITARIO;LEVE
LC-2023-0683164;1;1;0;0;2023-11-28;2023;11;28;12:30:00;12;SCALABRINI ORTIZ, RAUL AV. 680;Comuna 15;AVENIDA;POINT(102617.7091 103556.988);-58.43476;-34.5972;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2023-0684449;1;1;0;0;2023-11-28;2023;11;28;16:15:00;16;;;;;;;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2023-0684521;1;1;0;0;2023-11-28;2023;11;28;20:38:00;20;AVELLANEDA AV. y CONDARCO;Comuna 7;AVENIDA;POINT(99489.40379 100415.5464);-58.46886;-34.62552;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2023-0684058;1;1;0;0;2023-11-28;2023;11;28;15:00:00;15;BELGRANO AV. y RINCON;Comuna 3;AVENIDA;POINT(106159.7089 101676.8933);-58.39614;-34.61413;PEATON-MONOPATIN;PEATON;MONOPATIN;LEVE
LC-2023-0684110;1;1;0;0;2023-11-28;2023;11;28;13:30:00;13;CASEROS AV. y LUNA;Comuna 4;AVENIDA;POINT(105759.2793 99229.22799);-58.40049;-34.6362;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2023-0682773;1;1;0;0;2023-11-28;2023;11;28;08:20:00;8;PIERES y BRAGADO;Comuna 9;CALLE;POINT(96431.80863 97372.76953);-58.50222;-34.65294;PEATON-SD;PEATON;SD;LEVE
LC-2023-0682799;1;1;0;0;2023-11-28;2023;11;28;09:30:00;9;SAENZ AV. 52;Comuna 4;AVENIDA;POINT(104336.85 98843.48863);-58.4161;-34.63967;PEATON-SD;PEATON;SD;LEVE
LC-2023-0684452;1;1;0;0;2023-11-28;2023;11;28;16:15:00;16;MORENO 533;Comuna 1;CALLE;POINT(108188.821981 101978.888366);-58.374017;-34.611399;SD-SD;SD;SD;LEVE
LC-2023-0684136;1;1;0;0;2023-11-28;2023;11;28;19:13:00;19;PAINE, AIME 1635;Comuna 1;CALLE;POINT(109378.4252 101386.0625);-58.36104;-34.616733;SD-SD;SD;SD;LEVE
LC-2023-0684284;1;1;0;0;2023-11-28;2023;11;28;20:20:00;20;LA PLATA AV. y CORRALES;Comuna 4;AVENIDA;POINT(103957.6274 98139.89057);-58.420132;-34.64603;SD-SD;SD;SD;LEVE
LC-2023-0684686;1;1;0;0;2023-11-28;2023;11;28;23:50:00;23;DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO;Comuna 8;CALLE;POINT(98681.9239128132 94884.1288456081);-58.477682;-34.675385;SD-SD;SD;SD;LEVE
LC-2023-0684162;1;1;0;0;2023-11-28;2023;11;28;17:20:00;17;SANTANDER y PICHEUTA;Comuna 7;CALLE;POINT(102551.289 99323.74579);-58.43547;-34.63536;TAXI-AUTO;TAXI;AUTO;LEVE
